"ID","GRIDCODE","gridcode_1","fire_id","F_AREA","score.building","score.habitat","score.invasive","score.isol","score.RelAbundance","Total","RelativeTotal","Rank"
"31292","113","113","WA4724812058320120908",9000,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31294","113","113","WA4724812058320120908",3600,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31297","113","113","WA4724812058320120908",1800,0,0,0,0.122372552467201,0.870600612088753,0.992973164555953,0.02,2704
"31298","113","113","WA4724812058320120908",8100,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"31299","113","113","WA4724812058320120908",2700,0,0,0,0.147073504209966,0.958540550879878,1.10561405508984,0.02,1067.5
"31301","113","113","WA4724812058320120908",1800,0,0.5,0,0.147073504209966,0.510568094873757,1.15764159908372,0.03,883.5
"31302","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31304","113","113","WA4724812058320120908",3600,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31306","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31309","113","113","WA4724812058320120908",8100,0,0,0,0.128991996294937,0.873565416985463,1.0025574132804,0.02,2599
"31311","113","113","WA4724812058320120908",2700,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31312","113","113","WA4724812058320120908",2700,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31315","113","113","WA4724812058320120908",1800,0,0.5,0,0.122372552467201,0.510568094873757,1.13294064734096,0.03,975.5
"31317","113","113","WA4724812058320120908",2700,0,0.5,0,0.0576869744537761,0.510568094873757,1.06825506932753,0.02,1418
"31321","113","113","WA4724812058320120908",2700,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31322","113","113","WA4724812058320120908",2700,0,0,0,0.163163403289601,0.510568094873757,0.673731498163358,0.02,3456.5
"31325","113","113","WA4724812058320120908",6300,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"31326","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31332","113","113","WA4724812058320120908",2700,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31335","113","113","WA4724812058320120908",1800,0,0.5,0,0.147073504209966,0.510568094873757,1.15764159908372,0.03,883.5
"31337","113","113","WA4724812058320120908",2700,0,0.5,0,0.0815817016448004,0.510568094873757,1.09214979651856,0.02,1232
"31339","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31341","113","113","WA4724812058320120908",7200,0,0,0,0,0.510568094873757,0.510568094873757,0.01,4195
"31342","113","113","WA4724812058320120908",2700,0,0.5,0,0.122372552467201,0.994931140015302,1.6173036924825,0.04,263.5
"31343","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31344","113","113","WA4724812058320120908",1800,0,0.5,0,0.122372552467201,0.994931140015302,1.6173036924825,0.04,263.5
"31349","113","113","WA4724812058320120908",2700,0,0.5,0,0.0576869744537761,0.510568094873757,1.06825506932753,0.02,1418
"31354","113","113","WA4724812058320120908",2700,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31359","113","113","WA4724812058320120908",9000,0,0,0,0.115373948907552,0.510568094873757,0.625942043781309,0.01,3516.5
"31362","113","113","WA4724812058320120908",1800,0,0.5,0,0.122372552467201,0.510568094873757,1.13294064734096,0.03,975.5
"31363","113","113","WA4724812058320120908",1800,0,0.5,0,0.0815817016448004,0.510568094873757,1.09214979651856,0.02,1232
"31369","113","113","WA4724812058320120908",11700,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31370","113","113","WA4724812058320120908",5400,0,0.5,0,0.0407908508224002,0.995552792654935,1.53634364347734,0.03,327
"31372","113","113","WA4724812058320120908",4500,0,0.5,0.921401319850671,0.0407908508224002,0.510568094873757,1.97276026554683,0.04,144
"31373","113","113","WA4724812058320120908",1800,0,0.5,0.931525022247341,0.0912111152989401,0.510568094873757,2.03330423242004,0.05,92
"31382","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31384","113","113","WA4724812058320120908",1800,0,0,0,0.122372552467201,0.510568094873757,0.632940647340957,0.01,3493.5
"31389","113","113","WA4724812058320120908",3600,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31390","113","113","WA4724812058320120908",7200,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31392","113","113","WA4724812058320120908",1800,0,0.5,0,0.0576869744537761,0.510568094873757,1.06825506932753,0.02,1418
"31394","113","113","WA4724812058320120908",8100,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31396","113","113","WA4724812058320120908",2700,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31399","113","113","WA4724812058320120908",1800,0,0.5,0.999922883336771,0.0407908508224002,0.510568094873757,2.05128182903293,0.05,67
"31402","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31409","113","113","WA4724812058320120908",3600,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31410","113","113","WA4724812058320120908",1800,0,0.5,0.971067062593956,0.0407908508224002,0.873565416985463,2.38542333040182,0.05,23
"31411","113","113","WA4724812058320120908",2700,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31416","113","113","WA4724812058320120908",2700,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"31419","113","113","WA4724812058320120908",1800,0,0.5,0,0.0815817016448004,0.510568094873757,1.09214979651856,0.02,1232
"31422","113","113","WA4724812058320120908",1800,0,0.5,0,0.147073504209966,0.510568094873757,1.15764159908372,0.03,883.5
"31426","113","113","WA4724812058320120908",1800,0,0.5,0,0.0576869744537761,0.510568094873757,1.06825506932753,0.02,1418
"31427","113","113","WA4724812058320120908",5400,0,0.5,0,0.0407908508224002,0.995552792654935,1.53634364347734,0.03,327
"31432","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31435","113","113","WA4724812058320120908",4500,0,0.5,0,0.0576869744537761,0.510568094873757,1.06825506932753,0.02,1418
"31440","113","113","WA4724812058320120908",1800,0,0,0,0.0576869744537761,0.510568094873757,0.568255069327533,0.01,3669.5
"31446","113","113","WA4724812058320120908",2700,0,0.5,0,0.122372552467201,0.510568094873757,1.13294064734096,0.03,975.5
"31447","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31448","113","113","WA4724812058320120908",7200,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31449","113","113","WA4724812058320120908",9000,0,0.5,0,0.0407908508224002,0.977668324407039,1.51845917522944,0.03,349.5
"31451","113","113","WA4724812058320120908",1800,0,0.5,0,0.0815817016448004,0.510568094873757,1.09214979651856,0.02,1232
"31455","113","113","WA4724812058320120908",2700,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31456","113","113","WA4724812058320120908",2700,0,0.5,0,0.122372552467201,0.510568094873757,1.13294064734096,0.03,975.5
"31463","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31467","113","113","WA4724812058320120908",3600,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31468","113","113","WA4724812058320120908",4500,0,0,0,0.0576869744537761,0.510568094873757,0.568255069327533,0.01,3669.5
"31470","113","113","WA4724812058320120908",5400,0,0,0,0.0407908508224002,0.870600612088753,0.911391462911153,0.02,3211.5
"31471","113","113","WA4724812058320120908",3600,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31475","113","113","WA4724812058320120908",5400,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31476","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31482","113","113","WA4724812058320120908",2700,0,0.5,0,0.122372552467201,0.510568094873757,1.13294064734096,0.03,975.5
"31484","113","113","WA4724812058320120908",4500,0,0.5,0.996902415799013,0.0407908508224002,0.510568094873757,2.04826136149517,0.05,73
"31487","113","113","WA4724812058320120908",2700,0,0.5,0,0,0.510568094873757,1.01056809487376,0.02,2557
"31488","113","113","WA4724812058320120908",2700,0,0.5,0,0.122372552467201,0.994931140015302,1.6173036924825,0.04,263.5
"31492","113","113","WA4724812058320120908",1800,0,0.5,0,0.0815817016448004,0.510568094873757,1.09214979651856,0.02,1232
"31493","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31498","113","113","WA4724812058320120908",1800,0,0,0,0.0912111152989401,0.510568094873757,0.601779210172697,0.01,3540
"31504","113","113","WA4724812058320120908",1800,0,0.5,0,0.115373948907552,0.510568094873757,1.12594204378131,0.03,1035
"31508","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31512","113","113","WA4724812058320120908",6300,0,0.5,0,0.147073504209966,0.510568094873757,1.15764159908372,0.03,883.5
"31514","113","113","WA4724812058320120908",6300,0,0.5,0.911510015737668,0,0.510568094873757,1.92207811061143,0.04,185
"31515","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.994931140015302,1.5357219908377,0.03,332
"31519","113","113","WA4724812058320120908",2700,0,0.5,0,0.0576869744537761,0.510568094873757,1.06825506932753,0.02,1418
"31525","113","113","WA4724812058320120908",7200,0,0.5,0,0.0407908508224002,0.873565416985463,1.41435626780786,0.03,582
"31526","113","113","WA4724812058320120908",2700,0,0.5,0,0.0815817016448004,0.510568094873757,1.09214979651856,0.02,1232
"31527","113","113","WA4724812058320120908",2700,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31529","113","113","WA4724812058320120908",1800,0,0.5,0,0.0912111152989401,0.510568094873757,1.1017792101727,0.02,1101.5
"31530","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31532","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31533","113","113","WA4724812058320120908",1800,0,0.5,0,0.163163403289601,0.510568094873757,1.17373149816336,0.03,851
"31535","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31540","113","113","WA4724812058320120908",2700,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31541","113","113","WA4724812058320120908",1800,0,0.5,0,0.147073504209966,0.510568094873757,1.15764159908372,0.03,883.5
"31542","113","113","WA4724812058320120908",1800,0,0.5,0.980123891842098,0.0407908508224002,0.510568094873757,2.03148283753826,0.05,101
"31544","113","113","WA4724812058320120908",2700,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"31546","113","113","WA4724812058320120908",3600,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"31547","113","113","WA4724812058320120908",5400,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"31548","113","113","WA4724812058320120908",51300,0,0,0,0.0407908508224002,0.88571155317521,0.926502403997611,0.02,2956.5
"31549","113","113","WA4724812058320120908",3600,0,0,0,0.0815817016448004,0.510568094873757,0.592149796518557,0.01,3599.5
"31551","113","113","WA4724812058320120908",3600,0,0,0,0.0576869744537761,0.510568094873757,0.568255069327533,0.01,3669.5
"31552","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31554","113","113","WA4724812058320120908",3600,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31557","113","113","WA4724812058320120908",6300,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31558","113","113","WA4724812058320120908",5400,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31569","113","113","WA4724812058320120908",12600,0,0.5,0,0.0576869744537761,0.994931140015302,1.55261811446908,0.03,307.5
"31575","113","113","WA4724812058320120908",1800,0,0,0,0.0407908508224002,0.88571155317521,0.926502403997611,0.02,2956.5
"31576","113","113","WA4724812058320120908",2700,0,0,0,0.122372552467201,0.510568094873757,0.632940647340957,0.01,3493.5
"31579","113","113","WA4724812058320120908",2700,0,0.5,0,0.0815817016448004,0.510568094873757,1.09214979651856,0.02,1232
"31580","113","113","WA4724812058320120908",1800,0,0.5,0,0.147073504209966,0.510568094873757,1.15764159908372,0.03,883.5
"31582","113","113","WA4724812058320120908",1800,0,0.5,0,0.219665454301863,0.510568094873757,1.23023354917562,0.03,773
"31586","113","113","WA4724812058320120908",2700,0,0.5,0,0.115373948907552,0.510568094873757,1.12594204378131,0.03,1035
"31590","113","113","WA4724812058320120908",1800,0,0.5,0,0.122372552467201,0.510568094873757,1.13294064734096,0.03,975.5
"31592","113","113","WA4724812058320120908",2700,0,0.5,0,0.0407908508224002,0.994931140015302,1.5357219908377,0.03,332
"31593","113","113","WA4724812058320120908",1800,0,0.5,0,0.0576869744537761,0.994931140015302,1.55261811446908,0.03,307.5
"31594","113","113","WA4724812058320120908",3600,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31596","113","113","WA4724812058320120908",3600,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31598","113","113","WA4724812058320120908",6300,0,0.5,0.974505179209108,0.115373948907552,0.510568094873757,2.10044722299042,0.05,51
"31599","113","113","WA4724812058320120908",6300,0,0,0,0.0407908508224002,0.873565416985463,0.914356267807863,0.02,3047
"31601","113","113","WA4724812058320120908",2700,0,0,0,0.0815817016448004,0.870600612088753,0.952182313733553,0.02,2840.5
"31608","113","113","WA4724812058320120908",1800,0,0.5,0,0.0815817016448004,0.510568094873757,1.09214979651856,0.02,1232
"31613","113","113","WA4724812058320120908",9900,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31614","113","113","WA4724812058320120908",2700,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31618","113","113","WA4724812058320120908",1800,0,0.5,0,0.122372552467201,0.510568094873757,1.13294064734096,0.03,975.5
"31621","113","113","WA4724812058320120908",3600,0,0.5,0.846618624678884,0.0407908508224002,0.510568094873757,1.89797757037504,0.04,196
"31622","113","113","WA4724812058320120908",2700,0,0,0.978644569951914,0.018809940811468,0.510568094873757,1.50802260563714,0.03,395
"31623","113","113","WA4724812058320120908",1800,0,0,0.994362612688479,0,0.510568094873757,1.50493070756224,0.03,396
"31625","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.977668324407039,1.51845917522944,0.03,349.5
"31630","113","113","WA4724812058320120908",6300,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"31632","113","113","WA4724812058320120908",1800,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"31633","113","113","WA4724812058320120908",2700,0,0,0,0.0407908508224002,0.870600612088753,0.911391462911153,0.02,3211.5
"31639","113","113","WA4724812058320120908",13500,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31640","113","113","WA4724812058320120908",8100,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31642","113","113","WA4724812058320120908",1800,0,0.5,0,0.0815817016448004,0.977668324407039,1.55925002605184,0.04,297.5
"31644","113","113","WA4724812058320120908",1800,0,0.5,0,0.0407908508224002,0.510568094873757,1.05135894569616,0.02,1891.5
"31651","113","113","WA4724812058320120908",3600,0,0.5,0,0.0341085862325536,0.510568094873757,1.04467668110631,0.02,2302
"31652","113","113","WA4724812058320120908",1800,0,0,0.935254401788291,0.0185337003182691,0.510568094873757,1.46435619698032,0.03,448
"31660","113","113","WA4724812058320120908",9000,0,0,0,0.0407908508224002,0.510568094873757,0.551358945696157,0.01,3914
"31661","113","113","WA4724812058320120908",3600,0,0,0,0.0576869744537761,0.870600612088753,0.928287586542529,0.02,2897
"31662","113","113","WA4724812058320120908",2700,0,0,0,0.0815817016448004,0.88571155317521,0.967293254820011,0.02,2749
"31667","113","113","WA4724812058320120908",4500,0,0.5,0,0.0815817016448004,0.510568094873757,1.09214979651856,0.02,1232
"31673","113","113","WA4724812058320120908",1800,0,0.5,0,0.163163403289601,0.510568094873757,1.17373149816336,0.03,851
"31679","113","113","WA4724812058320120908",1800,0,0.5,0,0.0576869744537761,0.510568094873757,1.06825506932753,0.02,1418
"31687","113","113","WA4724812058320120908",1800,0,0.5,0.992130637654033,0.128991996294937,0.510568094873757,2.13169072882273,0.05,47
"31689","113","113","WA4724812058320120908",1800,0,0.5,0,0.128991996294937,0.510568094873757,1.13956009116869,0.03,917
